tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,winner_rank,winner_rank_points,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,loser_rank,loser_rank_points,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced
2007-315,Newport,Grass,32,A,20070709,027,102148,4,,Fabrice Santoro,R,178,FRA,34.5790554415,68,551,104999,,,Mischa Zverev,L,190,GER,19.8795345654,152,284,6-4 6-3,3,QF,70,0,1,59,34,23,16,10,3,5,3,1,61,34,19,13,9,3,7
2007-315,Newport,Grass,32,A,20070709,028,103325,,,Wesley Moodie,R,196,RSA,28.3969883641,137,307,102434,2,,Vincent Spadea,R,183,USA,32.9719370294,66,564,6-4 6-4,3,QF,73,10,5,75,47,35,16,10,6,6,1,3,63,48,30,10,10,4,6
2007-315,Newport,Grass,32,A,20070709,029,103917,5,,Nicolas Mahut,R,190,FRA,25.4620123203,83,491,101868,,,Dick Norman,L,203,BEL,36.3559206023,140,303,6-4 6-7(2) 6-2,3,SF,110,10,6,77,46,40,23,15,1,1,10,6,87,65,48,9,15,1,4
2007-315,Newport,Grass,32,A,20070709,030,102148,4,,Fabrice Santoro,R,178,FRA,34.5790554415,68,551,103325,,,Wesley Moodie,R,196,RSA,28.3969883641,137,307,7-6(2) 6-3,3,SF,77,2,2,68,45,37,11,11,3,4,9,3,65,41,27,13,10,2,4
2007-315,Newport,Grass,32,A,20070709,031,102148,4,,Fabrice Santoro,R,178,FRA,34.5790554415,68,551,103917,5,,Nicolas Mahut,R,190,FRA,25.4620123203,83,491,6-4 6-4,3,F,78,3,4,55,30,26,13,10,1,2,2,10,63,38,27,11,10,4,7
2007-311,Queen's Club,Grass,56,A,20070611,001,105223,,,Juan Martin Del Potro,R,198,ARG,18.71321013,59,593,102563,,,Thomas Johansson,R,180,SWE,32.2162902122,76,524,6-2 6-4,3,R64,59,7,0,40,26,25,11,9,0,0,6,0,54,37,23,7,9,0,3
2007-311,Queen's Club,Grass,56,A,20070611,002,104792,,,Gael Monfils,R,193,FRA,20.7748117728,62,582,104214,,WC,Igor Andreev,R,185,RUS,23.909650924,60,590,6-3 6-4,3,R64,49,14,3,49,27,25,15,10,0,0,2,1,49,33,22,11,9,1,3
2007-311,Queen's Club,Grass,56,A,20070611,003,103018,,,Max Mirnyi,R,196,BLR,29.9301848049,58,605,104269,16,,Fernando Verdasco,L,188,ESP,23.5701574264,38,810,6-3 6-3,3,R64,64,7,1,49,35,28,6,9,1,2,5,5,62,46,29,4,9,3,7
2007-311,Queen's Club,Grass,56,A,20070611,004,102035,11,,Jonas Bjorkman,R,183,SWE,35.2169746749,30,950,102925,,,Justin Gimelstob,R,196,USA,30.3709787817,147,286,6-3 3-6 6-1,3,R64,104,4,4,84,51,37,16,13,5,8,7,5,75,48,29,12,12,6,11
2007-311,Queen's Club,Grass,56,A,20070611,005,103917,,,Nicolas Mahut,R,190,FRA,25.3853524983,106,390,103857,,,Igor Kunitsyn,R,180,RUS,25.6947296372,92,455,6-4 6-4,3,R64,79,5,4,45,28,23,11,10,1,3,4,6,69,37,24,12,10,3,7
2007-311,Queen's Club,Grass,56,A,20070611,006,103821,,,Danai Udomchoke,R,173,THA,25.8316221766,115,371,103169,,,Oscar Hernandez,R,180,ESP,29.1690622861,55,619,6-2 6-3,3,R64,58,3,2,49,31,26,10,9,0,0,2,0,49,28,18,8,8,3,6
2007-311,Queen's Club,Grass,56,A,20070611,007,103470,,,Robert Kendrick,R,190,USA,27.5701574264,86,481,105208,,,Ernests Gulbis,R,190,LAT,18.7789185489,81,512,7-6(5) 7-6(8),3,R64,86,7,6,87,47,39,25,12,4,5,15,5,80,56,48,11,12,4,5
2007-311,Queen's Club,Grass,56,A,20070611,008,104589,,,Chris Guccione,L,201,AUS,21.864476386,98,441,104312,,,Andreas Seppi,R,190,ITA,23.3018480493,97,444,7-6(4) 6-4,3,R64,80,11,3,73,39,36,13,11,1,2,8,1,69,43,31,14,11,1,3
2007-311,Queen's Club,Grass,56,A,20070611,009,103096,14,,Arnaud Clement,R,173,FRA,29.4811772758,43,745,103868,,,Ivan Navarro,R,183,ESP,25.6427104723,90,459,7-6(2) 6-4,3,R64,111,2,7,73,41,32,15,11,3,5,11,7,96,54,36,18,11,9,12
2007-311,Queen's Club,Grass,56,A,20070611,010,103333,,,Ivo Karlovic,R,208,CRO,28.2819986311,78,517,103888,9,,Mardy Fish,R,188,USA,25.5030800821,36,840,6-3 6-4,3,R64,66,19,2,62,43,36,9,10,2,2,6,2,43,19,16,15,9,0,2
2007-311,Queen's Club,Grass,56,A,20070611,011,104864,,Q,Alex Kuznetsov,R,183,USA,20.3449691992,168,255,104233,,Q,Frederik Nielsen,R,190,DEN,23.7891854894,322,106,7-5 6-3,3,R64,83,11,4,67,35,26,16,11,2,4,4,5,76,45,31,9,10,8,12
2007-311,Queen's Club,Grass,56,A,20070611,012,103206,,,Sebastien Grosjean,R,175,FRA,29.0349075975,69,563,103582,,,Michael Berrer,L,193,GER,26.9431895962,101,414,6-4 6-2,3,R64,62,7,1,40,28,24,8,9,0,1,5,2,65,41,30,4,9,5,9
2007-311,Queen's Club,Grass,56,A,20070611,013,104433,,,Frank Dancevic,R,185,CAN,22.7049965777,112,375,103373,,,Sergio Roitman,R,185,ARG,28.0711841205,71,554,6-3 6-7(5) 6-1,3,R64,93,11,0,87,61,49,16,15,1,1,2,4,84,51,39,15,13,5,8
2007-311,Queen's Club,Grass,56,A,20070611,014,103566,,,Michael Llodra,L,190,FRA,27.0636550308,74,545,104229,,,Yen Hsun Lu,R,180,TPE,23.8247775496,109,386,6-1 6-1,3,R64,41,6,1,35,26,24,4,7,0,0,1,2,38,24,11,4,7,3,8
2007-311,Queen's Club,Grass,56,A,20070611,015,103908,12,,Paul Henri Mathieu,R,185,FRA,25.4099931554,40,800,103852,,,Feliciano Lopez,L,188,ESP,25.7221081451,73,546,6-3 6-7(5) 6-3,3,R64,131,13,5,94,58,51,18,16,1,1,17,8,105,61,50,17,14,5,7
2007-311,Queen's Club,Grass,56,A,20070611,016,104068,15,,Robby Ginepri,R,183,USA,24.6762491444,45,720,104171,,WC,Richard Bloomfield,R,185,GBR,24.1232032854,189,224,6-4 6-2,3,R64,61,5,0,45,30,24,10,9,0,1,5,3,55,32,21,8,9,3,7
2007-311,Queen's Club,Grass,56,A,20070611,017,103722,,,Florent Serra,R,180,FRA,26.2806297057,75,525,104025,,,Amer Delic,R,196,BIH,24.9472963723,72,551,6-7(5) 6-4 6-4,3,R64,105,6,0,84,59,54,13,16,0,0,19,4,100,60,49,21,16,5,7
2007-311,Queen's Club,Grass,56,A,20070611,018,104386,,,Janko Tipsarevic,R,180,SRB,22.9678302533,64,571,102811,,Q,Dusan Vemic,R,190,SRB,30.9815195072,217,180,4-6 6-3 7-5,3,R64,107,6,2,85,49,43,21,16,2,3,17,7,79,48,42,15,15,1,3
2007-311,Queen's Club,Grass,56,A,20070611,019,104542,,Q,Jo Wilfried Tsonga,R,188,FRA,22.1492128679,121,348,103709,,,Kristian Pless,R,188,DEN,26.3326488706,79,514,7-6(2) 6-0,3,R64,60,5,2,55,35,29,13,9,1,2,3,4,62,34,21,10,9,5,9
2007-311,Queen's Club,Grass,56,A,20070611,020,105227,,WC,Marin Cilic,R,198,CRO,18.6995208761,110,380,102450,,,Tim Henman,R,185,GBR,32.7611225188,54,620,7-6(5) 2-6 6-4,3,R64,139,6,2,103,58,35,22,15,7,12,5,3,101,61,34,26,15,6,10
2007-311,Queen's Club,Grass,56,A,20070611,021,104268,,,Alejandro Falla,L,185,COL,23.5728952772,122,345,103898,10,,Julien Benneteau,R,185,FRA,25.4729637235,61,590,7-5 6-3,3,R64,96,4,0,66,40,29,15,10,4,5,4,5,82,44,27,17,11,7,11
2007-311,Queen's Club,Grass,56,A,20070611,022,104372,,WC,Alex Bogdanovic,L,183,GBR,23.0527036277,117,366,102703,13,,Hyung Taik Lee,R,180,KOR,31.4360027379,47,711,6-4 6-4,3,R64,77,8,0,69,50,36,9,10,7,8,4,1,61,35,22,15,10,5,8
2007-311,Queen's Club,Grass,56,A,20070611,023,104779,,WC,Jamie Baker,R,,GBR,20.848733744,247,152,103580,,,Alexander Peya,R,183,AUT,26.9541409993,100,423,3-6 7-6(5) 6-3,3,R64,138,2,3,100,59,43,19,14,8,11,7,3,98,69,46,15,16,6,10
2007-311,Queen's Club,Grass,56,A,20070611,024,103285,,,Radek Stepanek,R,185,CZE,28.5366187543,65,570,102106,,,Davide Sanguinetti,R,188,ITA,34.7926078029,108,387,6-2 2-0 RET,3,R64,35,7,1,28,19,17,6,5,1,1,0,1,30,17,8,5,5,2,5
2007-311,Queen's Club,Grass,56,A,20070611,025,104745,1,,Rafael Nadal,L,185,ESP,21.0212183436,2,5225,105223,,,Juan Martin Del Potro,R,198,ARG,18.71321013,59,593,6-4 6-4,3,R32,67,4,0,46,34,30,10,10,0,0,10,2,57,38,30,8,10,3,5
2007-311,Queen's Club,Grass,56,A,20070611,026,103018,,,Max Mirnyi,R,196,BLR,29.9301848049,58,605,104792,,,Gael Monfils,R,193,FRA,20.7748117728,62,582,6-7(2) 6-2 7-5,3,R32,128,2,6,93,57,42,20,16,5,8,10,4,107,65,42,19,16,5,11
2007-311,Queen's Club,Grass,56,A,20070611,027,103917,,,Nicolas Mahut,R,190,FRA,25.3853524983,106,390,102035,11,,Jonas Bjorkman,R,183,SWE,35.2169746749,30,950,6-3 6-7(2) 6-3,3,R32,138,13,3,93,56,40,23,14,3,4,4,8,111,68,47,20,16,14,19
2007-311,Queen's Club,Grass,56,A,20070611,028,103344,5,,Ivan Ljubicic,R,193,CRO,28.2299794661,12,1885,103821,,,Danai Udomchoke,R,173,THA,25.8316221766,115,371,6-3 6-4,3,R32,69,12,3,58,34,28,14,10,2,2,6,2,65,44,29,11,9,8,10
2007-311,Queen's Club,Grass,56,A,20070611,029,104925,4,,Novak Djokovic,R,188,SRB,20.0547570157,4,3010,103470,,,Robert Kendrick,R,190,USA,27.5701574264,86,481,3-6 6-3 6-2,3,R32,94,6,1,84,54,39,18,13,3,4,8,6,73,46,37,8,13,4,7
2007-311,Queen's Club,Grass,56,A,20070611,030,103096,14,,Arnaud Clement,R,173,FRA,29.4811772758,43,745,104589,,,Chris Guccione,L,201,AUS,21.864476386,98,441,6-4 6-4,3,R32,79,9,3,65,41,33,13,10,4,4,13,4,62,38,27,12,10,2,4
2007-311,Queen's Club,Grass,56,A,20070611,031,103333,,,Ivo Karlovic,R,208,CRO,28.2819986311,78,517,104864,,Q,Alex Kuznetsov,R,183,USA,20.3449691992,168,255,2-6 6-2 7-6(2),3,R32,108,18,3,76,51,42,14,14,1,3,3,5,89,49,34,23,14,3,5
2007-311,Queen's Club,Grass,56,A,20070611,032,103498,,,Marat Safin,R,193,RUS,27.370294319,24,1125,103206,,,Sebastien Grosjean,R,175,FRA,29.0349075975,69,563,3-6 6-4 6-4,3,R32,104,5,2,78,45,38,17,14,3,5,1,3,79,46,34,18,15,1,4
2007-311,Queen's Club,Grass,56,A,20070611,033,104098,7,,Dmitry Tursunov,R,185,RUS,24.4955509925,26,1110,104433,,,Frank Dancevic,R,185,CAN,22.7049965777,112,375,7-5 6-1,3,R32,72,6,4,55,34,26,11,9,4,5,6,3,59,31,18,10,10,2,7
2007-311,Queen's Club,Grass,56,A,20070611,034,103908,12,,Paul Henri Mathieu,R,185,FRA,25.4099931554,40,800,103566,,,Michael Llodra,L,190,FRA,27.0636550308,74,545,7-6(4) RET,3,R32,66,2,1,45,25,17,14,6,1,1,7,4,47,28,23,9,6,3,3
2007-311,Queen's Club,Grass,56,A,20070611,035,104068,15,,Robby Ginepri,R,183,USA,24.6762491444,45,720,103722,,,Florent Serra,R,180,FRA,26.2806297057,75,525,6-4 7-6(3),3,R32,81,11,4,70,38,33,20,11,1,1,7,2,79,43,31,20,11,8,9
2007-311,Queen's Club,Grass,56,A,20070611,036,103602,3,,Fernando Gonzalez,R,183,CHI,26.8665297741,6,2780,104386,,,Janko Tipsarevic,R,180,SRB,22.9678302533,64,571,7-6(7) 4-6 7-6(7),3,R32,151,19,4,111,67,57,23,17,1,3,18,3,116,66,59,24,17,3,4
2007-311,Queen's Club,Grass,56,A,20070611,037,104542,,Q,Jo Wilfried Tsonga,R,188,FRA,22.1492128679,121,348,103720,6,,Lleyton Hewitt,R,180,AUS,26.2915811088,16,1540,7-6(5) 7-6(2),3,R32,101,12,0,79,45,35,21,12,1,3,12,1,87,60,42,15,12,3,5
2007-311,Queen's Club,Grass,56,A,20070611,038,105227,,WC,Marin Cilic,R,198,CRO,18.6995208761,110,380,104268,,,Alejandro Falla,L,185,COL,23.5728952772,122,345,6-3 6-4,3,R32,67,9,2,58,34,28,14,10,0,0,1,0,51,37,25,7,9,0,2
2007-311,Queen's Club,Grass,56,A,20070611,039,104372,,WC,Alex Bogdanovic,L,183,GBR,23.0527036277,117,366,104779,,WC,Jamie Baker,R,,GBR,20.848733744,247,152,4-6 7-6(4) 6-3,3,R32,142,8,3,111,71,53,17,15,5,8,5,3,100,72,46,14,16,3,7
2007-311,Queen's Club,Grass,56,A,20070611,040,104053,2,,Andy Roddick,R,188,USA,24.7802874743,5,2930,103285,,,Radek Stepanek,R,185,CZE,28.5366187543,65,570,6-4 6-4,3,R32,66,12,0,44,31,30,10,10,0,0,8,3,60,36,27,11,10,1,3
2007-311,Queen's Club,Grass,56,A,20070611,041,104745,1,,Rafael Nadal,L,185,ESP,21.0212183436,2,5225,103018,,,Max Mirnyi,R,196,BLR,29.9301848049,58,605,7-6(3) 6-3,3,R16,74,4,0,58,38,33,16,11,0,0,8,3,55,40,32,8,10,0,1
2007-311,Queen's Club,Grass,56,A,20070611,042,103917,,,Nicolas Mahut,R,190,FRA,25.3853524983,106,390,103344,5,,Ivan Ljubicic,R,193,CRO,28.2299794661,12,1885,7-6(3) 6-3,3,R16,84,10,5,73,42,36,13,11,2,3,13,3,59,35,29,11,10,1,3
2007-311,Queen's Club,Grass,56,A,20070611,043,103096,14,,Arnaud Clement,R,173,FRA,29.4811772758,43,745,104925,4,,Novak Djokovic,R,188,SRB,20.0547570157,4,3010,2-6 6-3 6-4,3,R16,113,2,0,91,58,47,13,14,7,9,18,4,77,48,38,14,13,6,8
2007-311,Queen's Club,Grass,56,A,20070611,044,103333,,,Ivo Karlovic,R,208,CRO,28.2819986311,78,517,103498,,,Marat Safin,R,193,RUS,27.370294319,24,1125,7-6(3) 7-6(4),3,R16,102,22,2,70,53,47,11,12,0,0,9,2,87,54,43,17,12,5,5
2007-311,Queen's Club,Grass,56,A,20070611,045,104098,7,,Dmitry Tursunov,R,185,RUS,24.4955509925,26,1110,103908,12,,Paul Henri Mathieu,R,185,FRA,25.4099931554,40,800,7-6(3) 3-6 6-3,3,R16,137,10,4,106,63,44,20,15,6,10,8,7,95,40,28,29,15,3,7
2007-311,Queen's Club,Grass,56,A,20070611,046,103602,3,,Fernando Gonzalez,R,183,CHI,26.8665297741,6,2780,104068,15,,Robby Ginepri,R,183,USA,24.6762491444,45,720,6-2 7-5,3,R16,67,9,1,55,37,27,14,10,0,0,7,0,61,36,25,12,10,3,6
2007-311,Queen's Club,Grass,56,A,20070611,047,105227,,WC,Marin Cilic,R,198,CRO,18.6995208761,110,380,104542,,Q,Jo Wilfried Tsonga,R,188,FRA,22.1492128679,121,348,4-6 6-3 6-2,3,R16,114,9,6,98,62,47,16,14,8,9,8,2,90,54,37,19,13,5,8
2007-311,Queen's Club,Grass,56,A,20070611,048,104053,2,,Andy Roddick,R,188,USA,24.7802874743,5,2930,104372,,WC,Alex Bogdanovic,L,183,GBR,23.0527036277,117,366,4-6 7-6(5) 6-4,3,R16,110,22,1,89,67,57,14,16,2,3,8,4,94,56,41,25,16,1,2
2007-311,Queen's Club,Grass,56,A,20070611,049,103917,,,Nicolas Mahut,R,190,FRA,25.3853524983,106,390,104745,1,,Rafael Nadal,L,185,ESP,21.0212183436,2,5225,7-5 7-6(0),3,QF,115,11,7,83,51,39,17,12,7,8,2,4,80,49,36,14,12,3,5
2007-311,Queen's Club,Grass,56,A,20070611,050,103096,14,,Arnaud Clement,R,173,FRA,29.4811772758,43,745,103333,,,Ivo Karlovic,R,208,CRO,28.2819986311,78,517,7-5 6-4,3,QF,88,3,2,61,45,38,10,11,1,1,16,4,72,43,31,15,11,6,8
2007-311,Queen's Club,Grass,56,A,20070611,051,104098,7,,Dmitry Tursunov,R,185,RUS,24.4955509925,26,1110,103602,3,,Fernando Gonzalez,R,183,CHI,26.8665297741,6,2780,6-3 6-7(5) 6-4,3,QF,108,7,3,90,61,51,15,16,2,3,9,4,89,61,46,14,15,4,7
2007-311,Queen's Club,Grass,56,A,20070611,052,104053,2,,Andy Roddick,R,188,USA,24.7802874743,5,2930,105227,,WC,Marin Cilic,R,198,CRO,18.6995208761,110,380,6-4 7-6(5),3,QF,91,10,3,72,45,42,11,11,2,3,10,5,84,46,37,15,11,5,7
2007-311,Queen's Club,Grass,56,A,20070611,053,103917,,,Nicolas Mahut,R,190,FRA,25.3853524983,106,390,103096,14,,Arnaud Clement,R,173,FRA,29.4811772758,43,745,6-3 7-6(4),3,SF,103,17,5,71,46,40,14,11,2,2,4,1,58,30,25,19,10,1,2
2007-311,Queen's Club,Grass,56,A,20070611,054,104053,2,,Andy Roddick,R,188,USA,24.7802874743,5,2930,104098,7,,Dmitry Tursunov,R,185,RUS,24.4955509925,26,1110,6-4 7-5,3,SF,71,10,1,54,37,33,11,11,0,0,0,2,62,33,25,16,11,1,3
2007-311,Queen's Club,Grass,56,A,20070611,055,104053,2,,Andy Roddick,R,188,USA,24.7802874743,5,2930,103917,,,Nicolas Mahut,R,190,FRA,25.3853524983,106,390,4-6 7-6(7) 7-6(2),3,F,137,24,1,97,64,57,23,17,0,1,21,4,110,66,58,24,17,1,1
2007-319,Kitzbuhel,Clay,48,A,20070723,001,103700,,,Juan Pablo Guzman,L,178,ARG,26.4777549624,103,409,103429,,,Peter Luczak,R,183,AUS,27.8932238193,97,437,6-3 6-4,3,R64,71,6,1,53,38,29,13,10,3,3,3,3,61,31,19,16,9,6,8
2007-319,Kitzbuhel,Clay,48,A,20070723,002,103535,,,Olivier Patience,R,180,FRA,27.3264887064,113,379,104225,,,Jan Hajek,R,180,CZE,23.9589322382,192,213,6-3 6-2,3,R64,71,5,3,57,22,20,21,9,0,0,3,3,57,26,17,17,8,8,11
2007-319,Kitzbuhel,Clay,48,A,20070723,003,104154,,,Paul Capdeville,R,190,CHI,24.3066392882,123,347,103204,,Q,Hugo Armando,R,183,USA,29.1553730322,179,227,6-0 6-3,3,R64,60,4,3,40,26,20,7,7,0,1,1,4,65,37,18,10,8,6,12
2007-319,Kitzbuhel,Clay,48,A,20070723,004,103151,,,Mariano Zabaleta,R,183,ARG,29.3963039014,82,490,103487,,,Federico Luzzi,R,188,ITA,27.5509924709,111,385,7-6(5) 6-2,3,R64,83,8,2,72,44,32,14,10,1,3,2,3,60,26,19,13,10,2,6
2007-319,Kitzbuhel,Clay,48,A,20070723,005,104230,,WC,Daniel Koellerer,R,180,AUT,23.9315537303,169,240,102905,,,Stefan Koubek,L,175,AUT,30.5516769336,66,565,6-4 6-0,3,R64,60,2,3,45,23,18,14,8,0,1,3,3,45,21,11,9,8,2,7
2007-319,Kitzbuhel,Clay,48,A,20070723,006,103373,,,Sergio Roitman,R,185,ARG,28.1861738535,78,518,104198,,,Guillermo Garcia Lopez,R,188,ESP,24.1341546886,81,498,2-6 6-1 6-1,3,R64,76,0,1,61,45,30,7,11,2,5,1,2,65,37,22,8,11,5,11
2007-319,Kitzbuhel,Clay,48,A,20070723,007,103632,,,Luis Horna,R,180,PER,26.8528405202,91,459,104871,,Q,Jeremy Chardy,R,188,FRA,20.4407939767,255,151,7-5 6-3,3,R64,74,3,0,60,36,33,12,11,2,3,5,3,54,32,22,13,10,4,7
2007-319,Kitzbuhel,Clay,48,A,20070723,008,103868,,,Ivan Navarro,R,183,ESP,25.7577002053,94,454,103077,,,Konstantinos Economidis,R,188,GRE,29.7193702943,145,292,6-4 6-2,3,R64,74,4,1,47,32,24,12,9,3,4,3,4,52,35,21,5,9,4,8
2007-319,Kitzbuhel,Clay,48,A,20070723,009,103506,,,Martin Vassallo Arguello,R,183,ARG,27.446954141,85,479,105559,,WC,Jonathan Eysseric,L,180,FRA,17.1553730322,838,14,6-2 6-3,3,R64,91,2,1,48,32,23,12,8,0,0,1,5,64,31,22,13,9,8,12
2007-319,Kitzbuhel,Clay,48,A,20070723,010,103294,,Q,Christophe Rochus,R,170,BEL,28.6023271732,173,235,104589,,,Chris Guccione,L,201,AUS,21.9794661191,92,459,7-6(6) 7-6(10),3,R64,125,5,1,100,68,49,20,12,9,10,14,7,110,61,47,23,12,6,7
2007-319,Kitzbuhel,Clay,48,A,20070723,011,104926,,Q,Fabio Fognini,R,178,ITA,20.1642710472,155,279,103976,,,Juan Pablo Brzezicki,R,178,ARG,25.2785763176,110,393,6-4 6-3,3,R64,77,1,2,62,27,23,16,10,5,7,0,3,48,29,18,7,9,1,5
2007-319,Kitzbuhel,Clay,48,A,20070723,012,104312,,,Andreas Seppi,R,190,ITA,23.4168377823,86,477,103852,,,Feliciano Lopez,L,188,ESP,25.8370978782,63,581,5-7 6-0 7-6(3),3,R64,118,8,6,89,57,41,18,15,2,5,12,8,101,58,41,17,15,5,10
2007-319,Kitzbuhel,Clay,48,A,20070723,013,104209,,Q,Rainer Eitzinger,R,178,AUT,24.0684462697,406,78,103018,,,Max Mirnyi,R,196,BLR,30.045174538,89,468,6-4 3-6 7-6(3),3,R64,123,0,4,108,82,54,15,15,5,7,11,5,96,48,37,27,16,3,5
2007-319,Kitzbuhel,Clay,48,A,20070723,014,103701,,,Diego Hartfield,R,185,ARG,26.4722792608,88,472,104770,,WC,Martin Fischer,R,,AUT,21.0047912389,283,129,5-7 6-4 6-2,3,R64,137,7,4,101,66,47,17,15,7,10,1,4,95,46,28,25,15,3,8
2007-319,Kitzbuhel,Clay,48,A,20070723,015,104397,,Q,Laurent Recouderc,R,,FRA,23.0335386721,240,158,105208,,,Ernests Gulbis,R,190,LAT,18.893908282,87,477,5-7 6-3 6-4,3,R64,103,3,0,82,53,37,21,16,4,7,3,7,106,63,41,20,15,9,13
2007-319,Kitzbuhel,Clay,48,A,20070723,016,103580,,,Alexander Peya,R,183,AUT,27.0691307324,137,306,103594,,WC,Oliver Marach,R,185,AUT,27.0171115674,124,345,6-3 7-6(5),3,R64,99,12,1,65,38,33,15,11,2,3,0,3,70,47,33,11,10,5,7
2007-319,Kitzbuhel,Clay,48,A,20070723,017,103990,1,,Tommy Robredo,R,180,ESP,25.2265571526,7,2085,103700,,,Juan Pablo Guzman,L,178,ARG,26.4777549624,103,409,6-1 6-4,3,R32,72,4,2,65,47,34,11,9,10,10,0,4,48,16,11,16,8,2,5
2007-319,Kitzbuhel,Clay,48,A,20070723,018,104214,14,,Igor Andreev,R,185,RUS,24.0246406571,49,710,103535,,,Olivier Patience,R,180,FRA,27.3264887064,113,379,7-6(5) 6-2,3,R32,91,5,0,60,45,29,10,10,3,5,2,1,78,49,27,15,10,5,9
2007-319,Kitzbuhel,Clay,48,A,20070723,019,104259,9,,Philipp Kohlschreiber,R,178,GER,23.7672826831,36,840,104154,,,Paul Capdeville,R,190,CHI,24.3066392882,123,347,6-4 6-1,3,R32,74,0,0,51,33,20,14,8,6,7,3,5,60,33,21,7,9,1,6
2007-319,Kitzbuhel,Clay,48,A,20070723,020,104338,5,,Juan Monaco,R,185,ARG,23.3155373032,32,895,103151,,,Mariano Zabaleta,R,183,ARG,29.3963039014,82,490,6-1 2-6 6-3,3,R32,100,3,1,80,46,28,19,12,7,11,3,5,76,41,24,15,12,5,11
2007-319,Kitzbuhel,Clay,48,A,20070723,021,103428,4,,Juan Ignacio Chela,R,190,ARG,27.8959616701,18,1405,104230,,WC,Daniel Koellerer,R,180,AUT,23.9315537303,169,240,3-6 6-3 6-2,3,R32,168,4,6,108,51,37,24,13,14,18,1,4,89,47,28,17,13,3,9
2007-319,Kitzbuhel,Clay,48,A,20070723,022,103373,,,Sergio Roitman,R,185,ARG,28.1861738535,78,518,103454,13,,Nicolas Massu,R,183,CHI,27.7837097878,65,576,7-5 6-2,3,R32,106,2,1,68,37,22,18,10,2,4,0,3,65,29,20,13,10,7,12
2007-319,Kitzbuhel,Clay,48,A,20070723,023,104269,11,,Fernando Verdasco,L,188,ESP,23.6851471595,41,750,103632,,,Luis Horna,R,180,PER,26.8528405202,91,459,6-1 6-4,3,R32,72,0,2,44,36,29,2,8,0,1,0,2,50,31,18,5,9,4,9
2007-319,Kitzbuhel,Clay,48,A,20070723,024,104597,7,,Nicolas Almagro,R,183,ESP,21.9192334018,34,890,103868,,,Ivan Navarro,R,183,ESP,25.7577002053,94,454,7-5 6-3,3,R32,89,11,3,73,37,30,21,11,6,6,5,1,54,28,23,13,10,0,2
2007-319,Kitzbuhel,Clay,48,A,20070723,025,104252,8,,Florian Mayer,R,190,GER,23.7973990418,37,831,103506,,,Martin Vassallo Arguello,R,183,ARG,27.446954141,85,479,6-1 6-3,3,R32,59,5,0,41,28,23,9,8,0,0,3,3,48,30,17,7,8,2,6
2007-319,Kitzbuhel,Clay,48,A,20070723,026,103808,10,,Potito Starace,R,188,ITA,26.0232717317,46,721,103294,,Q,Christophe Rochus,R,170,BEL,28.6023271732,173,235,6-2 6-2,3,R32,68,4,2,52,36,26,9,8,4,5,0,2,49,29,14,8,8,2,7
2007-319,Kitzbuhel,Clay,48,A,20070723,027,104926,,Q,Fabio Fognini,R,178,ITA,20.1642710472,155,279,102381,16,,Werner Eschauer,R,188,AUT,33.2402464066,53,654,4-6 6-4 7-5,3,R32,136,6,3,98,54,38,21,16,3,7,7,4,103,60,41,22,16,9,14
2007-319,Kitzbuhel,Clay,48,A,20070723,028,104312,,,Andreas Seppi,R,190,ITA,23.4168377823,86,477,103507,3,,Juan Carlos Ferrero,R,183,ESP,27.4414784394,17,1525,7-6(3) 4-6 6-2,3,R32,128,5,7,91,51,38,22,15,3,6,4,2,90,58,37,17,15,3,7
2007-319,Kitzbuhel,Clay,48,A,20070723,029,102860,6,,Agustin Calleri,R,183,ARG,30.8528405202,29,935,104209,,Q,Rainer Eitzinger,R,178,AUT,24.0684462697,406,78,6-3 7-6(4),3,R32,84,6,6,61,30,28,14,10,3,4,0,3,76,65,37,6,11,7,10
2007-319,Kitzbuhel,Clay,48,A,20070723,030,103701,,,Diego Hartfield,R,185,ARG,26.4722792608,88,472,103169,12,,Oscar Hernandez,R,180,ESP,29.2840520192,51,680,5-7 6-0 6-3,3,R32,124,5,4,84,53,41,14,14,3,6,2,7,68,40,23,12,13,2,8
2007-319,Kitzbuhel,Clay,48,A,20070723,031,102839,15,,Nicolas Lapentti,R,188,ECU,30.9404517454,68,552,104397,,Q,Laurent Recouderc,R,,FRA,23.0335386721,240,158,7-6(5) 6-2,3,R32,103,7,6,87,47,34,19,10,11,13,2,3,76,53,32,10,10,6,10
2007-319,Kitzbuhel,Clay,48,A,20070723,032,103580,,,Alexander Peya,R,183,AUT,27.0691307324,137,306,104022,2,,Mikhail Youzhny,R,183,RUS,25.0759753593,13,1890,7-5 6-0,3,R32,86,3,5,53,30,23,13,9,4,5,2,6,78,37,23,14,9,7,12
